timestamp,open,high,low,close,volume
1726916400000,2546.55000000,2557.14000000,2545.49000000,2556.50000000,2956.58620000
1726920000000,2556.49000000,2562.08000000,2551.36000000,2561.86000000,3978.07290000
1726923600000,2561.85000000,2576.47000000,2556.31000000,2570.40000000,9209.68130000
1726927200000,2570.41000000,2575.25000000,2562.43000000,2567.57000000,7554.07130000
1726930800000,2567.57000000,2567.80000000,2550.44000000,2560.00000000,6065.76700000
1726934400000,2560.00000000,2567.00000000,2556.21000000,2560.19000000,3881.49720000
1726938000000,2560.20000000,2573.00000000,2560.20000000,2570.08000000,5917.90060000
1726941600000,2570.08000000,2571.99000000,2566.88000000,2570.00000000,2234.46820000
1726945200000,2569.99000000,2578.40000000,2569.02000000,2572.05000000,4019.90470000
1726948800000,2572.06000000,2572.39000000,2564.70000000,2565.50000000,2978.19570000
1726952400000,2565.50000000,2567.09000000,2560.37000000,2561.55000000,2034.17560000
1726956000000,2561.56000000,2576.20000000,2560.00000000,2575.89000000,3615.11710000
1726959600000,2575.88000000,2623.34000000,2573.65000000,2612.40000000,21751.46440000
1726963200000,2612.40000000,2632.57000000,2604.86000000,2620.57000000,19530.17110000
1726966800000,2620.54000000,2621.31000000,2600.26000000,2600.79000000,7283.10990000
1726970400000,2600.80000000,2603.60000000,2588.10000000,2594.71000000,8947.45240000
1726974000000,2594.71000000,2614.68000000,2592.00000000,2594.71000000,9199.16660000
1726977600000,2594.70000000,2604.60000000,2593.81000000,2598.62000000,4439.68130000
1726981200000,2598.63000000,2599.40000000,2579.31000000,2582.06000000,7045.94930000
1726984800000,2582.05000000,2590.74000000,2576.01000000,2580.52000000,7588.89230000
1726988400000,2580.52000000,2588.35000000,2580.00000000,2587.99000000,4629.55050000
1726992000000,2587.99000000,2595.76000000,2586.09000000,2595.00000000,4877.43640000
1726995600000,2595.01000000,2595.01000000,2573.39000000,2579.62000000,9345.96410000
1726999200000,2579.63000000,2582.00000000,2569.61000000,2580.15000000,5494.73700000
1727002800000,2580.15000000,2584.77000000,2572.05000000,2580.59000000,7885.55620000
1727006400000,2580.59000000,2585.53000000,2575.12000000,2581.17000000,4044.77670000
1727010000000,2581.17000000,2588.00000000,2566.19000000,2570.70000000,12832.45170000
1727013600000,2570.70000000,2574.60000000,2554.82000000,2564.04000000,13095.45640000
1727017200000,2564.04000000,2576.20000000,2562.24000000,2570.51000000,5550.11260000
1727020800000,2570.51000000,2574.79000000,2552.49000000,2571.22000000,14994.86520000
1727024400000,2571.21000000,2591.69000000,2570.38000000,2585.39000000,9718.17710000
1727028000000,2585.39000000,2586.00000000,2573.00000000,2576.56000000,6252.41380000
1727031600000,2576.55000000,2583.45000000,2562.62000000,2578.37000000,5444.97360000
1727035200000,2578.38000000,2582.97000000,2571.69000000,2573.35000000,5307.01420000
1727038800000,2573.34000000,2579.97000000,2544.63000000,2547.61000000,7541.26210000
1727042400000,2547.60000000,2594.00000000,2524.58000000,2589.93000000,25004.59380000
1727046000000,2589.93000000,2593.62000000,2574.15000000,2581.00000000,8212.56140000
1727049600000,2580.99000000,2604.21000000,2539.49000000,2593.97000000,22006.34440000
1727053200000,2593.98000000,2620.29000000,2589.05000000,2614.00000000,19498.04420000
1727056800000,2614.00000000,2643.19000000,2608.99000000,2636.00000000,18956.22760000
1727060400000,2636.01000000,2687.24000000,2632.42000000,2676.71000000,37848.20190000
1727064000000,2676.71000000,2681.13000000,2656.99000000,2664.09000000,14591.98930000
1727067600000,2664.09000000,2665.40000000,2652.61000000,2657.40000000,9664.70240000
1727071200000,2657.39000000,2661.61000000,2651.92000000,2655.00000000,8473.44420000
1727074800000,2654.99000000,2656.41000000,2636.49000000,2646.48000000,11488.12600000
1727078400000,2646.47000000,2648.49000000,2636.76000000,2646.06000000,9763.51410000
1727082000000,2646.07000000,2662.47000000,2646.00000000,2656.35000000,9902.70460000
1727085600000,2656.36000000,2657.48000000,2633.91000000,2649.17000000,9063.81360000
1727089200000,2649.17000000,2652.32000000,2637.61000000,2646.00000000,8110.06800000
1727092800000,2646.00000000,2652.19000000,2640.00000000,2646.40000000,7980.74530000
1727096400000,2646.39000000,2651.56000000,2631.45000000,2643.40000000,14247.33420000
1727100000000,2643.39000000,2672.72000000,2640.91000000,2660.20000000,20791.97240000
1727103600000,2660.21000000,2685.10000000,2648.54000000,2675.38000000,16249.41180000
1727107200000,2675.37000000,2702.82000000,2660.54000000,2663.40000000,32826.63830000
1727110800000,2663.41000000,2670.94000000,2658.08000000,2668.64000000,7545.63880000
1727114400000,2668.66000000,2692.61000000,2664.25000000,2680.02000000,8058.90030000
1727118000000,2680.01000000,2682.82000000,2668.63000000,2672.97000000,10535.44180000
1727121600000,2672.97000000,2682.30000000,2660.99000000,2661.58000000,5253.27410000
1727125200000,2661.57000000,2666.33000000,2644.80000000,2656.00000000,12115.75580000
1727128800000,2656.00000000,2656.59000000,2645.00000000,2646.34000000,11386.48320000
1727132400000,2646.34000000,2653.57000000,2639.55000000,2646.97000000,6923.23860000
1727136000000,2646.98000000,2651.39000000,2622.80000000,2627.99000000,16141.52350000
1727139600000,2628.00000000,2643.80000000,2616.67000000,2627.71000000,10457.56270000
1727143200000,2627.71000000,2630.79000000,2609.40000000,2621.50000000,18112.59960000
1727146800000,2621.54000000,2629.68000000,2617.74000000,2627.40000000,7355.27880000
1727150400000,2627.39000000,2628.00000000,2618.28000000,2622.72000000,5859.05310000
1727154000000,2622.72000000,2633.32000000,2622.12000000,2631.79000000,4548.15780000
1727157600000,2631.80000000,2647.05000000,2631.79000000,2640.16000000,7489.73230000
1727161200000,2640.16000000,2649.40000000,2636.95000000,2647.00000000,7708.55070000
1727164800000,2647.00000000,2667.75000000,2643.13000000,2661.21000000,13123.14900000
1727168400000,2661.20000000,2662.61000000,2644.00000000,2645.39000000,6855.39870000
1727172000000,2645.39000000,2652.39000000,2643.00000000,2647.40000000,5521.03060000
1727175600000,2647.41000000,2648.36000000,2619.35000000,2636.85000000,19610.96310000
1727179200000,2636.86000000,2646.19000000,2631.40000000,2632.61000000,10624.10750000
1727182800000,2632.61000000,2646.36000000,2629.61000000,2634.35000000,10874.13520000
1727186400000,2634.35000000,2634.36000000,2591.56000000,2613.06000000,44334.73120000
1727190000000,2613.05000000,2619.00000000,2605.73000000,2612.44000000,13833.76750000
1727193600000,2612.44000000,2634.54000000,2611.07000000,2627.02000000,13078.86850000
1727197200000,2627.02000000,2657.00000000,2625.38000000,2647.62000000,17226.84360000
1727200800000,2647.60000000,2651.50000000,2633.36000000,2638.22000000,8228.09180000
1727204400000,2638.22000000,2655.39000000,2636.49000000,2650.49000000,5645.61030000
1727208000000,2650.49000000,2659.72000000,2640.14000000,2650.40000000,11930.13040000
1727211600000,2650.40000000,2655.58000000,2640.39000000,2647.77000000,5518.16730000
1727215200000,2647.77000000,2670.96000000,2647.77000000,2666.18000000,16110.35550000
1727218800000,2666.18000000,2668.79000000,2651.60000000,2653.20000000,8412.23150000
1727222400000,2653.20000000,2657.12000000,2632.50000000,2638.62000000,11997.30770000
1727226000000,2638.63000000,2673.50000000,2636.60000000,2649.52000000,17927.68290000
1727229600000,2649.51000000,2657.00000000,2640.00000000,2647.80000000,9979.96380000
1727233200000,2647.81000000,2647.81000000,2640.00000000,2646.60000000,5666.74360000
1727236800000,2646.61000000,2646.87000000,2625.01000000,2625.01000000,9143.16440000
1727240400000,2625.01000000,2631.46000000,2620.60000000,2624.41000000,7505.29440000
1727244000000,2624.40000000,2625.79000000,2610.53000000,2617.62000000,11973.04580000
1727247600000,2617.62000000,2627.40000000,2612.49000000,2621.47000000,7455.29890000
1727251200000,2621.48000000,2628.00000000,2620.50000000,2625.25000000,4899.00480000
1727254800000,2625.25000000,2629.82000000,2620.00000000,2620.99000000,5284.01100000
1727258400000,2620.99000000,2630.52000000,2613.99000000,2622.80000000,8933.75510000
1727262000000,2622.80000000,2627.97000000,2614.12000000,2627.40000000,9367.95080000
1727265600000,2627.39000000,2627.60000000,2617.80000000,2617.81000000,4532.34620000
1727269200000,2617.81000000,2623.00000000,2604.11000000,2617.77000000,10252.47460000
1727272800000,2617.77000000,2629.56000000,2616.10000000,2627.07000000,10528.69170000
1727276400000,2627.07000000,2629.00000000,2595.61000000,2600.81000000,14953.63040000
1727280000000,2600.81000000,2609.39000000,2589.86000000,2600.35000000,13411.85710000
1727283600000,2600.35000000,2604.36000000,2564.77000000,2575.41000000,20380.87130000
1727287200000,2575.41000000,2584.13000000,2573.29000000,2582.81000000,6246.42220000
1727290800000,2582.81000000,2589.06000000,2568.00000000,2570.69000000,7153.73390000
1727294400000,2570.69000000,2582.99000000,2570.36000000,2580.98000000,3972.06690000
1727298000000,2580.99000000,2584.75000000,2577.50000000,2581.01000000,2888.78400000
1727301600000,2581.02000000,2582.24000000,2554.05000000,2572.41000000,9471.14110000
1727305200000,2572.42000000,2582.50000000,2566.99000000,2579.95000000,6418.18670000
1727308800000,2580.09000000,2588.85000000,2559.20000000,2571.28000000,8491.66880000
1727312400000,2571.28000000,2587.89000000,2560.26000000,2586.30000000,13990.15980000
1727316000000,2586.35000000,2600.60000000,2585.60000000,2597.27000000,12298.40690000
1727319600000,2597.28000000,2607.00000000,2593.70000000,2602.30000000,6497.72020000
1727323200000,2602.31000000,2605.20000000,2591.75000000,2596.30000000,4589.14040000
1727326800000,2596.29000000,2616.61000000,2592.64000000,2613.19000000,7080.05820000
1727330400000,2613.20000000,2620.00000000,2612.04000000,2617.00000000,7549.11180000
1727334000000,2617.00000000,2634.95000000,2614.40000000,2629.80000000,11449.04860000
1727337600000,2629.80000000,2632.80000000,2616.23000000,2620.15000000,9423.70410000
1727341200000,2620.15000000,2626.46000000,2612.83000000,2619.86000000,11260.35590000
1727344800000,2619.86000000,2639.50000000,2617.00000000,2630.32000000,14977.51370000
1727348400000,2630.32000000,2631.49000000,2622.32000000,2628.80000000,11172.22700000
1727352000000,2628.79000000,2639.89000000,2621.00000000,2629.97000000,12960.26400000
1727355600000,2629.98000000,2635.05000000,2613.20000000,2620.71000000,9839.59090000
1727359200000,2620.72000000,2653.75000000,2613.33000000,2613.68000000,31180.52080000
1727362800000,2613.68000000,2663.80000000,2607.92000000,2652.01000000,28816.14000000
1727366400000,2652.01000000,2664.89000000,2642.92000000,2650.45000000,14198.55080000
1727370000000,2650.44000000,2666.22000000,2628.40000000,2629.93000000,15257.73320000
1727373600000,2629.93000000,2660.00000000,2626.80000000,2659.99000000,9120.14890000
1727377200000,2659.99000000,2659.99000000,2646.80000000,2648.99000000,8086.62350000
1727380800000,2649.00000000,2654.97000000,2628.71000000,2631.01000000,12646.38660000
1727384400000,2631.00000000,2648.50000000,2630.00000000,2638.60000000,6251.12960000
1727388000000,2638.60000000,2646.15000000,2633.67000000,2637.71000000,4409.14680000
1727391600000,2637.70000000,2637.95000000,2617.49000000,2632.26000000,7141.00680000
1727395200000,2632.25000000,2641.52000000,2625.22000000,2641.23000000,6388.90630000
1727398800000,2641.23000000,2644.90000000,2621.67000000,2625.50000000,7557.64360000
1727402400000,2625.50000000,2630.40000000,2617.17000000,2618.91000000,5946.53820000
1727406000000,2618.90000000,2641.48000000,2615.21000000,2638.66000000,6875.28570000
1727409600000,2638.66000000,2649.56000000,2637.49000000,2645.59000000,8254.86400000
1727413200000,2645.59000000,2655.12000000,2636.80000000,2653.57000000,8965.77350000
1727416800000,2653.57000000,2668.37000000,2652.87000000,2656.76000000,20583.74250000
1727420400000,2656.76000000,2662.61000000,2652.43000000,2657.27000000,18909.20860000
1727424000000,2657.28000000,2677.61000000,2656.16000000,2667.00000000,12581.51600000
1727427600000,2667.00000000,2673.65000000,2654.54000000,2662.60000000,9959.27130000
1727431200000,2662.61000000,2663.90000000,2641.38000000,2641.44000000,12212.19030000
1727434800000,2641.45000000,2654.40000000,2641.30000000,2652.00000000,6843.54870000
1727438400000,2652.00000000,2665.00000000,2645.00000000,2658.87000000,8837.47110000
1727442000000,2658.87000000,2663.50000000,2642.20000000,2662.72000000,9858.60230000
1727445600000,2662.73000000,2696.99000000,2657.49000000,2681.98000000,29683.61490000
1727449200000,2681.97000000,2699.68000000,2679.73000000,2683.62000000,18857.52330000
1727452800000,2683.63000000,2728.60000000,2678.49000000,2718.20000000,31762.72840000
1727456400000,2718.19000000,2720.96000000,2685.81000000,2703.52000000,18497.51450000
1727460000000,2703.53000000,2705.14000000,2686.91000000,2699.89000000,11187.00980000
1727463600000,2699.89000000,2709.10000000,2692.06000000,2701.37000000,10370.00370000
1727467200000,2701.38000000,2704.00000000,2689.99000000,2693.84000000,6857.78700000
1727470800000,2693.85000000,2697.92000000,2690.04000000,2693.99000000,3176.47990000
1727474400000,2694.00000000,2708.41000000,2691.16000000,2705.50000000,3886.64070000
1727478000000,2705.51000000,2708.14000000,2694.43000000,2694.43000000,3773.11490000
1727481600000,2694.43000000,2700.50000000,2690.31000000,2696.39000000,4286.41010000
1727485200000,2696.39000000,2698.55000000,2691.50000000,2697.85000000,4002.97050000
1727488800000,2697.85000000,2704.35000000,2688.01000000,2700.33000000,6368.25500000
1727492400000,2700.32000000,2703.35000000,2688.01000000,2690.31000000,6470.44590000
1727496000000,2690.31000000,2700.36000000,2687.60000000,2692.87000000,6612.53020000
1727499600000,2692.88000000,2694.54000000,2682.69000000,2683.09000000,5582.87670000
1727503200000,2683.08000000,2687.00000000,2674.75000000,2679.21000000,7626.26490000
1727506800000,2679.20000000,2683.70000000,2675.59000000,2677.93000000,4297.04580000
1727510400000,2677.93000000,2678.42000000,2665.00000000,2666.00000000,9980.43740000
1727514000000,2666.00000000,2670.87000000,2650.00000000,2669.92000000,10359.30880000
1727517600000,2669.92000000,2676.92000000,2666.75000000,2675.69000000,4998.97690000
1727521200000,2675.70000000,2677.14000000,2670.52000000,2675.22000000,4342.47750000
1727524800000,2675.23000000,2675.90000000,2655.10000000,2658.90000000,9120.17070000
1727528400000,2658.91000000,2663.60000000,2652.20000000,2659.60000000,5988.35380000
1727532000000,2659.61000000,2675.82000000,2659.61000000,2673.56000000,6164.04200000
1727535600000,2673.56000000,2673.59000000,2667.32000000,2669.90000000,3400.10570000
1727539200000,2669.89000000,2672.26000000,2662.21000000,2665.08000000,4944.13090000
1727542800000,2665.08000000,2683.74000000,2663.52000000,2675.47000000,10473.64670000
1727546400000,2675.47000000,2684.51000000,2675.08000000,2675.37000000,3668.43660000
1727550000000,2675.38000000,2680.20000000,2675.12000000,2678.34000000,2313.37420000
1727553600000,2678.33000000,2679.99000000,2673.25000000,2675.51000000,2026.74040000
1727557200000,2675.52000000,2676.97000000,2655.50000000,2670.69000000,4507.59710000
1727560800000,2670.70000000,2680.26000000,2664.80000000,2675.00000000,6272.67990000
1727564400000,2675.01000000,2680.33000000,2669.12000000,2675.21000000,3422.75650000
1727568000000,2675.21000000,2682.21000000,2663.64000000,2668.26000000,4433.49760000
1727571600000,2668.25000000,2675.93000000,2665.00000000,2675.66000000,3014.26110000
1727575200000,2675.67000000,2683.70000000,2672.64000000,2675.01000000,3731.42760000
1727578800000,2675.00000000,2676.00000000,2667.19000000,2674.96000000,2234.12120000
1727582400000,2674.96000000,2674.96000000,2666.11000000,2670.75000000,3146.85610000
1727586000000,2670.74000000,2674.37000000,2662.06000000,2665.31000000,3515.32210000
1727589600000,2665.31000000,2668.20000000,2648.00000000,2650.00000000,25950.11370000
1727593200000,2650.00000000,2654.29000000,2629.73000000,2640.44000000,22567.81550000
1727596800000,2640.43000000,2648.77000000,2634.20000000,2647.50000000,8000.55320000
1727600400000,2647.49000000,2652.50000000,2645.99000000,2647.33000000,8255.48810000
1727604000000,2647.33000000,2648.19000000,2638.20000000,2646.63000000,3470.06670000
1727607600000,2646.63000000,2655.00000000,2644.94000000,2652.49000000,4594.67550000
1727611200000,2652.49000000,2659.16000000,2644.49000000,2646.17000000,5780.45640000
1727614800000,2646.17000000,2659.00000000,2641.00000000,2656.20000000,5231.81050000
1727618400000,2656.20000000,2657.00000000,2647.88000000,2652.87000000,4186.47360000
1727622000000,2652.88000000,2669.20000000,2651.00000000,2666.38000000,9693.24890000
1727625600000,2666.38000000,2668.25000000,2650.49000000,2663.94000000,7773.42320000
1727629200000,2663.94000000,2671.80000000,2661.60000000,2662.79000000,5841.36290000
1727632800000,2662.80000000,2665.70000000,2660.01000000,2663.79000000,3482.99230000
1727636400000,2663.79000000,2667.63000000,2663.10000000,2666.78000000,3272.03330000
1727640000000,2666.77000000,2673.41000000,2658.01000000,2660.89000000,7578.82390000
1727643600000,2660.89000000,2668.77000000,2660.12000000,2666.63000000,3511.73450000
1727647200000,2666.62000000,2671.52000000,2655.50000000,2655.82000000,6182.30880000
1727650800000,2655.82000000,2662.38000000,2648.00000000,2657.62000000,5105.44790000
1727654400000,2657.62000000,2663.50000000,2625.31000000,2648.68000000,14393.80830000
1727658000000,2648.68000000,2655.80000000,2613.50000000,2615.17000000,17982.98210000
1727661600000,2615.17000000,2622.00000000,2601.12000000,2613.27000000,17612.89480000
1727665200000,2613.26000000,2632.00000000,2604.99000000,2629.89000000,17484.96250000
1727668800000,2629.89000000,2630.56000000,2623.08000000,2628.39000000,7130.81260000
1727672400000,2628.39000000,2637.62000000,2624.62000000,2636.20000000,7052.43080000
1727676000000,2636.20000000,2643.53000000,2629.34000000,2629.84000000,7844.65540000
1727679600000,2629.84000000,2643.38000000,2629.63000000,2637.82000000,5969.50320000
1727683200000,2637.81000000,2643.08000000,2625.31000000,2641.29000000,13362.74110000
1727686800000,2641.29000000,2642.25000000,2607.00000000,2607.00000000,18063.54720000
1727690400000,2607.01000000,2614.86000000,2592.42000000,2605.55000000,22018.04770000
1727694000000,2605.55000000,2632.84000000,2601.50000000,2628.94000000,13342.20080000
1727697600000,2628.94000000,2635.99000000,2626.68000000,2633.81000000,5765.18310000
